	race_date	race_date_url	kyousou	hassoujikoku	henkou	kyousoushurui	kyousoumei	course	tenkou	baba	tousuu	race_url	result_url	wakuban	umaban	bamei	seirei	keiro	chichimei	hahamei	hahachichimei	kishu	futanjuuryou	kijouseiseki	choukyoushi	banushi	seisanbokujou	odds	ninki	bataijuu	zougen	henkoujouhou	r1_chakujun	r1_kyousoubi	r1_babajoutai	r1_shussoutousuu	r1_keibajou	r1_course	r1_umaban	r1_racemei	r1_ninki	r1_bataijuu	r1_genryou	r1_kishu	r1_futanjuuryou	r1_time	r1_cornertsuukajun	r1_agari3ftime	r1_1chakubatonotimesa	r1_1chakubamei	r2_chakujun	r2_kyousoubi	r2_babajoutai	r2_shussoutousuu	r2_keibajou	r2_course	r2_umaban	r2_racemei	r2_ninki	r2_bataijuu	r2_genryou	r2_kishu	r2_futanjuuryou	r2_time	r2_cornertsuukajun	r2_agari3ftime	r2_1chakubatonotimesa	r2_1chakubamei	r3_chakujun	r3_kyousoubi	r3_babajoutai	r3_shussoutousuu	r3_keibajou	r3_course	r3_umaban	r3_racemei	r3_ninki	r3_bataijuu	r3_genryou	r3_kishu	r3_futanjuuryou	r3_time	r3_cornertsuukajun	r3_agari3ftime	r3_1chakubatonotimesa	r3_1chakubamei	r4_chakujun	r4_kyousoubi	r4_babajoutai	r4_shussoutousuu	r4_keibajou	r4_course	r4_umaban	r4_racemei	r4_ninki	r4_bataijuu	r4_genryou	r4_kishu	r4_futanjuuryou	r4_time	r4_cornertsuukajun	r4_agari3ftime	r4_1chakubatonotimesa	r4_1chakubamei	r5_chakujun	r5_kyousoubi	r5_babajoutai	r5_shussoutousuu	r5_keibajou	r5_course	r5_umaban	r5_racemei	r5_ninki	r5_bataijuu	r5_genryou	r5_kishu	r5_futanjuuryou	r5_time	r5_cornertsuukajun	r5_agari3ftime	r5_1chakubatonotimesa	r5_1chakubamei	zenseiseki	dirthidarimawari	dirtmigimawari	toucourse
15	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	3	4	ジリキ	牡4	鹿毛	ローレルゲレイロ	アウスレーゼ	（ゼネラリスト）	笹川翼（大井）	56.0	0-0-0-0	阪本一（大井）	山田祐三	山田祐三	44.3	(10人気)	481	(-3)		11	18.12.07	不良	13頭	大井ナ	右1400	10番	Ｐｒｏｍｉｓｅ～シナＢ２三 四	9人	484		和田譲	56.0	1:31.1	8-5-6	41.1	2.7	エイシンルジーナ	3	18.04.16	稍重	14頭	大井ナ	右1800	12番	プロキオン賞Ｂ２四Ｂ３四選抜	8人	469		和田譲	57.0	1:57.8	2-2-2-1	39.4	0.7	マイネルグルマン	6	18.03.28	良	12頭	大井	右1600	7番	花月賞Ｂ２二選抜特別	8人	478		和田譲	56.0	1:42.0	9-9-10-10	39.1	1.1	ザンブローネ	4	18.03.09	不良	15頭	大井	右1600	2番	朧月賞Ｂ２三選抜特別	12人	471		山崎誠	56.0	1:43.6	7-6-8-7	40.9	0.9	パーソナルマキ	14	18.02.22	良	16頭	大井	右1400	15番	紅梅賞Ｂ２一選抜特別	9人	471		本田重	56.0	1:29.0	12-11-12	38.9	1.5	エイシンユニコーン	3-3-4-16	0-0-0-0	3-3-4-16	2-3-4-14
16	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		5	バリキ	牡6	栗毛	ハーツクライ	カネスベネフィット	（Ｍｉｓｗａｋｉ）	吉井章（大井）	☆	55.0	松浦裕（大井）	（株）ＴＭＯ	ムラカミファーム			－		出走取消	5	18.12.19	重	9頭	川崎ナ	左2100	4番	チャーチルダウンズ杯Ｂ２Ｂ３選	7人	456		上田健	57.0	2:21.5	5-5-6-6	42.2	1.6	ワンフォーオール	10	18.12.05	良	16頭	大井ナ	右1400	12番	サジタリウス賞Ｂ２二選抜特別	16人	463		上田健	56.0	1:29.5	14-14-12	39.6	1.2	サノマル	13	18.11.12	重	16頭	大井ナ	右1600	11番	深秋賞Ｂ２二選抜特別	10人	464		上田健	56.0	1:45.8	13-13-10-12	41.4	2.3	ノアブリジット	8	18.10.30	良	14頭	大井ナ	右1600	3番	品川かえで賞Ｂ１二Ｂ２一選抜特	12人	463		上田健	55.0	1:43.4	6-6-7-6	40.4	0.8	ナリチュウドラゴン	取消	18.10.10	良	14頭	大井ナ	右1400	9番	ＳＴＡＲ　ＬＩＧＨＴ賞Ｂ２三選	－	上田健		上田健	56.0						2-6-3-24	0-0-0-3	2-6-2-20	0-0-0-3
17	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	4	6	サンチャゴボラーレ	牝4	栗毛	ヴィクトワールピサ	ヴォークリンデ	（Ｓｉｎｇｓｐｉｅｌ）	柏木健（大井）	54.0	4-1-2-3	中道啓（大井）	梁川正普	ヤナガワ牧場	6.4	(3人気)	496	(-2)		3	18.08.29	重	16頭	大井ナ	右1600	4番	初嵐賞Ｂ２一Ｂ３一選抜特別	5人	498		柏木健	55.0	1:43.5	8-8-6-6	41.3	0.8	ガーデンズキュー	9	18.08.12	稍重	11頭	大井ナ	右1600	7番	大井のＳＰＡＴ４プレミアＢ２三	5人	512		岡部誠	54.0	1:43.5	7-7-7-7	40.7	2.5	ガーデンズキュー	1	18.06.28	良	15頭	大井ナ	右1800	11番	ロマンティックナイト賞Ｂ３一選	3人	493		笹川翼	54.0	1:56.2	5-5-4-4	37.7	0.1	ビューティスパイン	2	18.06.08	稍重	12頭	大井ナ	右1600	11番	次開催はエキサイティングＢ３二	6人	503		笹川翼	54.0	1:42.8	6-7-7-5	39.1	0.4	サノマル	1	18.05.11	重	12頭	大井ナ	右1600	6番	ホトトギス賞Ｃ１選抜牝馬	1人	495		柏木健	54.0	1:43.4	8-7-2-2	40.8	0.3	セレッソプリマベラ	5-2-3-13	0-0-0-1	5-2-3-8	5-2-2-3
18	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		7	シンゼンムサシ	牡4	黒鹿毛	シニスターミニスター	モカサンデー	（サンデーサイレンス）	楢崎功（大井）	56.0	0-0-0-2	秋吉和（大井）	原司郎	川島正広	112.4	(13人気)	461	(+3)		11	18.12.05	良	16頭	大井ナ	右1400	10番	サジタリウス賞Ｂ２二選抜特別	15人	458		楢崎功	56.0	1:29.9	16-16-15	39.4	1.6	サノマル	7	18.11.12	重	16頭	大井ナ	右1600	9番	深秋賞Ｂ２二選抜特別	15人	457		楢崎功	56.0	1:44.6	14-14-12-11	39.9	1.1	ノアブリジット	14	18.10.29	稍重	15頭	大井ナ	右1800	14番	メトロポリタンウィーク賞Ｂ２三	8人	459		矢野貴	56.0	1:57.8	6-5-7-8	40.1	2.5	モンスターキング	8	18.09.09	重	11頭	Ｊ阪神	右2000	4番	３歳上	7人	458		小牧太	57.0	2:06.0	8-8-8-9	38.3	2.7	メイショウマトイ	6	18.08.22	良	12頭	園田	右1400	11番	Ｊ交 藻川特別３歳以上登録馬	3人	463		小牧太	56.0	1:30.3	6-6-6-6	40.4	0.6	サウスアミューズ	1-5-0-14	0-0-0-0	1-5-0-13	0-0-0-3
19	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	5	8	ステイサウンド	牡7	青鹿毛	ステイゴールド	ヴィフォルテ	（デヒア）	今野忠（川崎）	56.0	11-5-3-5	福永敏（大井）	窪田康志	千代田牧場	15.4	(8人気)	492	(+5)		5	18.04.17	稍重	11頭	大井ナ	右1800	6番	Ｊ交 アーバンステージＢ２Ｂ３	5人	487		今野忠	57.0	1:56.6	7-7-6-5	39.1	0.6	ダイリュウハヤテ	7	18.03.09	不良	14頭	大井	右1800	15番	アクアマリン賞Ａ２以下選抜特別	9人	495		今野忠	53.0	1:57.0	8-8-5-5	41.5	1.4	キングガンズラング	4	17.12.25	稍重	14頭	大井ナ	右1800	10番	クリスマス賞Ａ２以下選抜特別	5人	494		達城龍	55.0	1:56.1	10-11-10-9	39.1	1.7	オーバーカム	1	17.11.17	良	16頭	大井ナ	右2000	11番	アルデバラン賞Ｂ２三Ｂ３一選抜	2人	496		今野忠	57.0	2:10.0	7-7-7-4	39.8	0.0	ナリチュウドラゴン	3	17.09.13	重	14頭	大井ナ	右1800	7番	Ｊ交 アーバンステージＢ２Ｂ３	5人	492		今野忠	57.0	1:56.2	5-4-5-5	40.4	0.4	カバトット	12-6-4-6	0-0-0-0	12-6-4-6	12-6-4-6
20	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		9	タイセイプレゼンス	牡5	黒鹿毛	プリサイスエンド	バグワイザー	（Ｋｉｎｇｍａｍｂｏ）	町田直（川崎）	56.0	0-1-1-2	山田信（船橋）	田中成奉	高昭牧場	7.7	(4人気)	479	(-4)		3	18.11.29	良	11頭	川崎ナ	左1600	13番	やまなみ五湖「津久Ｂ２二Ｂ３一	5人	483		町田直	57.0	1:43.3	8-8-7-5	38.9	0.2	アルファベット	2	18.11.07	重	14頭	船橋ナ	左1600	9番	癒しのママモデル一色寛夏Ｂ２三	5人	487		町田直	57.0	1:43.4	12-12-12-11	38.1	1.4	ヴィグラスムーヴ	5	18.10.15	稍重	14頭	川崎ナ	左1500	13番	水が育む愛の町　愛川町記Ｂ２二	8人	486		佐藤友	56.0	1:36.1	13-13-12-11	38.6	1.2	フラワーオアシス	4	18.09.21	不良	12頭	大井ナ	右1400	5番	デイリースポーツ賞Ｂ３二選抜特	3人	488		佐藤友	56.0	1:29.6	8-8-8	38.5	0.4	ジャストゥラヴ	4	18.09.02	稍重	7頭	船橋ナ	左1600	2番	ＡＯＺＯＲＡ　ＣＡＦＦＥＢ２三	3人	489		町田直	55.0	1:43.9	6-6-6-6	39.7	1.0	ニャチャン	2-3-4-18	1-3-3-9	1-0-1-9	0-0-1-1
21	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	6	10	ヒロイックサーガ	セン5	黒鹿毛	パイロ	デアリングヴァース	（Ｏｐｅｎｉｎｇ　Ｖｅｒｓｅ）	藤本現（大井）	56.0	3-1-0-10	上杉昌（大井）	岩渕瑞生	パカパカファーム	14.6	(7人気)	497	(0)		9	18.12.05	良	16頭	大井ナ	右1400	4番	サジタリウス賞Ｂ２二選抜特別	7人	497		柏木健	56.0	1:29.5	7-7-7	40.2	1.2	サノマル	2	18.11.12	重	16頭	大井ナ	右1600	3番	深秋賞Ｂ２二選抜特別	6人	493		柏木健	56.0	1:43.7	9-8-6-5	39.7	0.2	ノアブリジット	3	18.10.29	稍重	15頭	大井ナ	右1800	12番	メトロポリタンウィーク賞Ｂ２三	15人	492		柏木健	56.0	1:56.0	2-2-2-2	38.9	0.7	モンスターキング	11	18.10.10	良	14頭	大井ナ	右1400	11番	ＳＴＡＲ　ＬＩＧＨＴ賞Ｂ２三選	13人	488		藤本現	56.0	1:29.5	7-7-8	39.7	1.9	サノマル	4	18.09.27	不良	16頭	大井ナ	右1400	3番	ミザール賞Ｂ２二 三	10人	484		的場文	56.0	1:29.0	1-2-2	40.4	1.4	メテオバローズ	8-3-4-30	1-0-1-8	7-3-3-21	7-2-3-16
22	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		11	グラスヴェール	牝4	黒鹿毛	フリオーソ	ニシエイビュレット	（タヤスツヨシ）	山口達（船橋）	54.0	0-0-1-4	林正人（船橋）	（有）太盛	株式会社カネツ牧場	148.7	(14人気)	453	(+2)		11	18.11.28	良	12頭	川崎ナ	左1500	12番	ポインセチア賞Ｂ２Ｂ３選定牝馬	10人	451		山口達	55.0	1:38.6	5-6-4-12	40.4	2.3	グレートコマンダー	9	18.11.06	稍重	13頭	船橋ナ	左1800	7番	Ｊ交 フェイスフルブ－Ｂ２Ｂ３	8人	455		左海誠	55.0	1:57.4	4-5-7-9	41.2	1.4	ウイントリニティー	7	18.10.02	稍重	10頭	船橋ナ	左1700	4番	ハートビートレディースＢ２Ｂ３	6人	460		左海誠	55.0	1:50.6	6-6-9-8	39.5	1.7	クロスウィンド	9	18.09.13	稍重	12頭	川崎ナ	左2000	6番	あつぎ国際大道芸２０１Ｂ２Ｂ３	3人	462		左海誠	55.0	2:14.9	8-8-9-10	41.0	2.6	ガヤルド	6	18.08.10	重	11頭	船橋ナ	左1700	8番	ゴールドディスク間違いなＢ２一	4人	460		山口達	54.0	1:51.6	7-7-7-9	40.9	2.6	オルキスリアン	4-5-3-11	3-5-3-10	1-0-0-1	1-0-0-1
23	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	7	12	アーチデューク	牡4	青鹿毛	スパイキュール	ミレナリオ	（ラジヤマハール）	山崎誠（川崎）	56.0	0-3-3-8	荒井朋（大井）	谷謙介	小野瀬竜馬	96.4	(12人気)	525	(-1)		13	18.12.05	良	16頭	大井ナ	右1400	2番	サジタリウス賞Ｂ２二選抜特別	11人	526		山崎誠	56.0	1:30.2	8-12-13	40.3	1.9	サノマル	12	18.11.12	重	14頭	大井ナ	右1800	12番	クレセント賞Ｂ２四Ｂ３五	7人	520		山崎誠	57.0	2:01.9	3-4-4-4	43.2	2.8	ダンシャク	11	18.10.29	稍重	15頭	大井ナ	右1800	9番	メトロポリタンウィーク賞Ｂ２三	13人	517		藤井勘	56.0	1:57.5	12-13-15-13	38.8	2.2	モンスターキング	13	18.07.09	良	16頭	大井ナ	右1800	11番	オフト後楽園「ラウンジセＢ２三	6人	514		繁田健	56.0	1:58.0	4-6-7-12	43.2	3.7	スギノグローアップ	7	18.06.07	重	16頭	大井ナ	右1800	2番	麦秋賞Ｂ２四Ｂ３一選抜特別	6人	519		山崎誠	57.0	1:57.1	7-7-8-9	40.2	0.7	スギノグローアップ	1-4-8-14	0-0-0-0	1-4-8-14	1-4-8-14
24	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		13	ショウナンハドル	牡4	黒鹿毛	シンボリクリスエス	レインボーデザイア	（Ｄｅｖｉｌ’ｓ　Ｂａｇ）	御神訓（大井）	56.0	1-0-0-1	三坂盛（大井）	国本好子	松本牧場	4.5	(2人気)	488	(+2)		7	18.12.03	良	15頭	大井ナ	右1800	10番	ブルージルコン賞Ｂ１三Ｂ２一選	7人	486		御神訓	55.0	1:57.0	12-9-9-8	39.9	0.8	トミケンジョメルト	1	18.11.02	良	16頭	大井ナ	右1600	8番	シトリン賞Ｂ３二選抜特別	3人	482		御神訓	56.0	1:42.8	12-11-10-7	39.6	0.1	エール	1	18.09.26	不良	13頭	大井ナ	右1600	6番	明日もファンタスティックＢ３四	4人	477		真島大	56.0	1:42.8	8-7-5-5	40.1	0.4	サマルカンドブルー	6	18.08.30	重	15頭	大井ナ	右1800	11番	ファンタスティック賞Ｂ３三選抜	9人	477		今野忠	56.0	1:57.2	13-13-12-11	39.1	1.4	リセット	5	18.08.03	良	12頭	大井ナ	右1800	7番	サンケイスポーツ賞Ｂ３二選抜特	8人	477		今野忠	56.0	1:57.7	10-10-11-10	39.5	0.2	ヒシサイレンス	4-2-4-15	0-0-0-4	4-2-4-10	2-0-0-4
25	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	8	14	コスモバレット	牡3	鹿毛	ロージズインメイ	ベルモントヤマユリ	（アジュディケーティング）	真島大（大井）	56.0	1-1-4-1	宗形竹（大井）	（有）ビッグレッド	ビッグレッドファーム	7.8	(5人気)	492	(-3)		1	18.12.07	不良	16頭	大井ナ	右1800	13番	スマイルシティ・品川賞Ｂ３一選	5人	495		真島大	56.0	1:58.7	3-2-4-2	41.6	0.1	シングンアリス	3	18.11.12	重	14頭	大井ナ	右1800	2番	クレセント賞Ｂ２四Ｂ３五	6人	491		真島大	55.0	1:59.2	4-3-3-2	40.6	0.1	ダンシャク	9	18.10.30	良	11頭	大井ナ	右2000	9番	’１８スターバーストカップ３歳	8人	489		瀧川寿	55.0	2:11.6	1-1-1-1	41.0	2.4	モジアナフレイバー	7	18.09.26	稍重	11頭	名古屋	右1800	6番	秋の鞍３歳オープン	3人	472		吉原寛	56.0	2:00.0	7-7-8-7	39.6	1.6	サムライドライブ	3	18.09.18	不良	11頭	大井ナ	右1700	3番	爽籟賞Ｃ１Ｃ２選抜	2人	477		真島大	56.0	1:50.9	1-1-1-1	41.4	0.2	カランツフレイバー	3-2-5-11	0-0-0-0	3-2-5-11	2-0-5-3
26	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	10R	20:10	有	特別	ＫＲＡトロフィーＢ２二選抜特別	右1800m	晴	稍重	15	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=10&k_babaCode=20		15	シャドウボーダー	セン4	栗毛	ローエングリン	アロマキャンドル	（フレンチデピュティ）	的場文（大井）	56.0	1-2-0-3	的場直（大井）	飯塚知一	社台ファーム	3.2	(1人気)	516	(+1)		6	18.12.03	良	15頭	大井ナ	右1800	11番	ブルージルコン賞Ｂ１三Ｂ２一選	5人	515		的場文	55.0	1:56.9	2-2-2-2	40.5	0.7	トミケンジョメルト	11	18.11.13	重	12頭	大井ナ	右1800	7番	Ｊ交 アーバンステージＢ２Ｂ３	4人	513		的場文	57.0	2:00.2	5-5-6-7	41.2	3.0	モンスターキング	4	18.10.29	稍重	15頭	大井ナ	右1800	5番	メトロポリタンウィーク賞Ｂ２三	4人	508		的場文	56.0	1:56.1	1-1-1-1	39.1	0.8	モンスターキング	2	18.06.07	重	16頭	大井ナ	右1800	16番	麦秋賞Ｂ２四Ｂ３一選抜特別	2人	514		的場文	57.0	1:56.4	2-3-3-3	40.0	0.0	スギノグローアップ	1	18.05.25	稍重	12頭	大井ナ	右1800	2番	つばめ賞Ｂ３一選抜特別	1人	513		的場文	56.0	1:55.3	4-3-4-4	38.8	0.0	ギルデドアーマー	3-3-0-7	0-0-0-1	3-3-0-5	2-3-0-4
27	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	11R	20:50	有		クリスマス賞Ｃ１一 二 三	右1200m	晴	稍重	13	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=11&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=11&k_babaCode=20	1	1	ファンタジーボール	牝4	鹿毛	ダノンシャンティ	スマートダイス	（Ｐｏｉｎｔ　Ｇｉｖｅｎ）	中村尚（大井）	54.0	0-0-0-2	庄子昭（大井）	（有）門脇	いとう牧場	226.4	(12人気)	438	(-3)		13	18.12.04	良	13頭	大井ナ	右1200	10番	カランコエ賞Ｃ１三 四	13人	441		中村尚	54.0	1:17.9	12-12	40.3	4.1	ポッドグレイシー	12	18.11.12	重	12頭	大井ナ	右1200	8番	Ｃ１一 二 三	12人	451		中村尚	54.0	1:18.9	11-12	41.4	4.1	エンセラダス	12	18.10.29	稍重	12頭	大井ナ	右1200	12番	Ｃ１一 二	11人	448		笹川翼	54.0	1:17.5	10-11	40.4	3.7	トレースイスラ	12	18.10.24	良	12頭	浦和	左1400	9番	秋日和特別Ｃ１三	11人	453		笹川翼	54.0	1:31.7	11-11-12-12	39.6	4.0	ファーストスキップ	14	18.10.08	良	14頭	大井ナ	右1400	12番	Ｃ１一 二 三	13人	453		早田功	54.0	1:32.4	12-13-13	41.9	3.9	ストーミースター	1-1-1-13	0-0-0-1	0-0-0-7	0-0-0-7
28	20181225	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f25&k_babaCode=20	11R	20:50	有		クリスマス賞Ｃ１一 二 三	右1200m	晴	稍重	13	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f25&k_raceNo=11&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f25&k_raceNo=11&k_babaCode=20	2	2	プレディクト	牡3	鹿毛	ショウナンカンプ	バクシンオージョ	（タイキシャトル）	石崎駿（船橋）	56.0	0-0-0-1	佐宗応（大井）	西田順彦	競優牧場	8.5	(3人気)	491	(-9)		12	18.12.03	良	12頭	大井ナ	右1200	10番	ローズマリー賞Ｃ１一 二	3人	500		的場文	56.0	1:16.9	5-8	41.1	3.1	ランボシ	10	18.10.29	稍重	12頭	大井ナ	右1200	2番	Ｃ１一 二	4人	488		的場文	56.0	1:15.2	1-1	39.5	1.4	トレースイスラ	1	18.08.01	良	15頭	大井ナ	右1200	11番	ハーレーダビッドソンＣ１四 五	1人	478		吉原寛	55.0	1:14.5	1-1	38.8	0.1	モエルオンナ	2	18.07.11	良	16頭	大井ナ	右1200	4番	オーストラリアターＣ１七 八 九	3人	479		吉原寛	55.0	1:13.7	1-1	38.1	0.1	マドモアゼルサキ	4	18.06.25	重	14頭	大井ナ	右1400	4番	夏椿特別３歳選抜	12人	477		石崎駿	56.0	1:29.1	1-1-1	41.0	1.0	リコーデリンジャー	2-3-0-10	0-0-0-0	2-3-0-10	2-3-0-10
